ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_00128,2019-01-05 09,토요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,기타,기타,화물,남,36세,상해없음,승용,남,51세,경상,0,0,1,0,3
ACCIDENT_00129,2019-01-05 10,토요일,맑음,대구광역시 수성구 신매동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,여,53세,부상신고,승용,여,51세,중상,0,1,0,1,6
ACCIDENT_00130,2019-01-05 11,토요일,맑음,대구광역시 북구 읍내동,단일로 - 기타,건조,차대차,기타,불법유턴,승용,남,64세,상해없음,이륜,남,22세,경상,0,0,1,0,3
ACCIDENT_00131,2019-01-05 12,토요일,맑음,대구광역시 수성구 삼덕동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,57세,상해없음,승용,남,31세,경상,0,0,3,0,9
ACCIDENT_00132,2019-01-05 12,토요일,맑음,대구광역시 북구 복현동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,71세,상해없음,이륜,남,29세,경상,0,0,1,0,3
ACCIDENT_00133,2019-01-05 12,토요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,기타,중앙선침범,자전거,남,41세,상해없음,이륜,남,63세,중상,0,1,0,0,5
ACCIDENT_00134,2019-01-05 13,토요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,측면충돌,교차로운행방법위반,승용,여,46세,부상신고,승용,남,38세,중상,0,1,0,1,6
ACCIDENT_00135,2019-01-05 13,토요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,여,60세,상해없음,보행자,남,46세,경상,0,0,1,0,3
ACCIDENT_00136,2019-01-05 14,토요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,50세,부상신고,승용,남,44세,상해없음,0,0,0,1,1
ACCIDENT_00137,2019-01-05 15,토요일,맑음,대구광역시 북구 칠성동1가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,원동기,남,36세,상해없음,보행자,남,45세,경상,0,0,1,0,3
ACCIDENT_00138,2019-01-05 16,토요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,이륜,남,24세,상해없음,보행자,여,55세,경상,0,0,1,0,3
ACCIDENT_00139,2019-01-05 16,토요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,27세,상해없음,이륜,남,34세,중상,0,1,0,0,5
ACCIDENT_00140,2019-01-05 16,토요일,맑음,대구광역시 수성구 수성동3가,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,28세,상해없음,이륜,남,27세,경상,0,0,1,0,3
ACCIDENT_00141,2019-01-05 16,토요일,맑음,대구광역시 달성군 가창면,교차로 - 교차로안,건조,차량단독,기타,안전운전불이행,화물,남,68세,상해없음,,,,,0,2,0,0,10
ACCIDENT_00142,2019-01-05 16,토요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대사람,보도통행중,보행자보호의무위반,화물,남,64세,상해없음,보행자,남,55세,중상,0,1,0,0,5
ACCIDENT_00143,2019-01-05 16,토요일,맑음,대구광역시 서구 비산동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,남,45세,상해없음,자전거,여,62세,경상,0,0,1,0,3
ACCIDENT_00144,2019-01-05 17,토요일,맑음,대구광역시 동구 방촌동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,화물,남,68세,상해없음,승용,남,64세,중상,0,1,0,0,5
ACCIDENT_00145,2019-01-05 17,토요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,36세,경상,0,0,1,0,3
ACCIDENT_00146,2019-01-05 17,토요일,맑음,대구광역시 중구 덕산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,이륜,남,20세,부상신고,승용,남,42세,상해없음,0,0,0,7,7
ACCIDENT_00147,2019-01-05 17,토요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로부근,건조,차대차,기타,차로위반,승용,남,60세,부상신고,승용,남,76세,경상,0,0,2,1,7
ACCIDENT_00148,2019-01-05 18,토요일,맑음,대구광역시 동구 신암동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,여,61세,상해없음,보행자,여,70세,경상,0,0,1,0,3
ACCIDENT_00149,2019-01-05 18,토요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,54세,상해없음,이륜,남,30세,경상,0,0,1,0,3
ACCIDENT_00150,2019-01-05 18,토요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,38세,경상,승용,여,51세,경상,0,0,3,0,9
ACCIDENT_00151,2019-01-05 19,토요일,맑음,대구광역시 서구 이현동,교차로 - 교차로안,건조,차대차,측면충돌,안전거리미확보,화물,남,65세,상해없음,승용,남,52세,경상,0,0,1,0,3
ACCIDENT_00152,2019-01-05 19,토요일,맑음,대구광역시 북구 팔달동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,39세,상해없음,승용,남,41세,경상,0,0,1,0,3
ACCIDENT_00153,2019-01-05 21,토요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,28세,상해없음,승용,남,54세,상해없음,0,0,1,0,3
ACCIDENT_00154,2019-01-05 21,토요일,맑음,대구광역시 달서구 월암동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,69세,상해없음,승용,남,55세,경상,0,0,2,0,6
ACCIDENT_00155,2019-01-05 21,토요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,이륜,남,57세,상해없음,보행자,여,51세,경상,0,0,1,0,3
ACCIDENT_00156,2019-01-05 21,토요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,33세,상해없음,이륜,남,33세,경상,0,0,1,0,3
ACCIDENT_00157,2019-01-05 22,토요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로안,건조,차대차,정면충돌,신호위반,승용,여,45세,상해없음,승용,여,62세,중상,0,1,0,0,5
ACCIDENT_00158,2019-01-05 23,토요일,맑음,대구광역시 수성구 두산동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,여,45세,상해없음,승용,남,41세,중상,0,1,0,0,5
ACCIDENT_00159,2019-01-06 02,일요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,47세,상해없음,이륜,남,18세,경상,0,0,1,0,3
ACCIDENT_00160,2019-01-06 03,일요일,맑음,대구광역시 달성군 현풍읍,교차로 - 교차로부근,건조,차대차,측면충돌,기타,승용,남,24세,상해없음,승용,남,21세,상해없음,0,1,0,0,5
ACCIDENT_00161,2019-01-06 06,일요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,33세,상해없음,승합,남,57세,경상,0,0,1,1,4
ACCIDENT_00162,2019-01-06 08,일요일,맑음,대구광역시 북구 칠성동1가,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,이륜,남,76세,경상,승용,남,48세,상해없음,0,0,1,0,3
ACCIDENT_00163,2019-01-06 12,일요일,맑음,대구광역시 남구 대명동,교차로 - 교차로부근,건조,차대차,측면충돌,차로위반,승용,여,50세,상해없음,승용,여,32세,경상,0,0,1,0,3
ACCIDENT_00164,2019-01-06 12,일요일,맑음,대구광역시 달성군 구지면,교차로 - 교차로안,건조,차대차,측면충돌,과속,이륜,남,52세,사망,특수,남,58세,상해없음,1,0,0,0,10
ACCIDENT_00165,2019-01-06 12,일요일,맑음,대구광역시 중구 남산동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,보행자보호의무위반,승용,남,70세,상해없음,승용,여,60세,상해없음,0,1,0,0,5
ACCIDENT_00166,2019-01-06 12,일요일,맑음,대구광역시 북구 매천동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,27세,상해없음,승용,여,42세,중상,0,1,0,0,5
ACCIDENT_00167,2019-01-06 13,일요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,48세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_00168,2019-01-06 13,일요일,맑음,대구광역시 달서구 송현동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,58세,상해없음,승용,남,24세,경상,0,0,1,0,3
ACCIDENT_00169,2019-01-06 13,일요일,맑음,대구광역시 북구 고성동3가,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,27세,상해없음,승용,여,24세,경상,0,0,1,0,3
ACCIDENT_00170,2019-01-06 14,일요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,69세,상해없음,화물,남,40세,경상,0,0,3,0,9
ACCIDENT_00171,2019-01-06 14,일요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,승용,여,40세,상해없음,자전거,여,59세,중상,0,1,0,0,5
ACCIDENT_00172,2019-01-06 14,일요일,맑음,대구광역시 북구 칠성동2가,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,22세,상해없음,이륜,남,79세,경상,0,0,1,0,3
ACCIDENT_00173,2019-01-06 15,일요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,30세,상해없음,이륜,남,63세,중상,0,1,0,0,5
ACCIDENT_00174,2019-01-06 15,일요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,여,54세,상해없음,승용,남,54세,경상,0,0,1,0,3
ACCIDENT_00175,2019-01-06 16,일요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로부근,건조,차대차,측면충돌,신호위반,승용,여,31세,상해없음,승용,여,63세,경상,0,0,2,0,6
ACCIDENT_00176,2019-01-06 17,일요일,맑음,대구광역시 중구 공평동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,26세,부상신고,승용,남,57세,중상,0,1,0,1,6
ACCIDENT_00177,2019-01-06 18,일요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,화물,남,43세,상해없음,이륜,남,21세,경상,0,0,1,0,3
ACCIDENT_00178,2019-01-06 18,일요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,29세,상해없음,이륜,남,38세,중상,0,1,0,0,5
ACCIDENT_00179,2019-01-06 19,일요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,승용,남,69세,상해없음,이륜,남,17세,경상,0,0,1,0,3
ACCIDENT_00180,2019-01-06 20,일요일,맑음,대구광역시 서구 평리동,교차로 - 교차로부근,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,54세,상해없음,보행자,남,59세,중상,0,1,0,0,5
ACCIDENT_00181,2019-01-06 21,일요일,맑음,대구광역시 북구 칠성동2가,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,이륜,남,17세,경상,승용,여,51세,상해없음,0,0,1,0,3
ACCIDENT_00182,2019-01-06 23,일요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,이륜,남,30세,부상신고,승용,남,46세,상해없음,0,0,0,1,1
ACCIDENT_00183,2019-01-06 23,일요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,60세,상해없음,보행자,남,19세,경상,0,0,1,0,3
ACCIDENT_00184,2019-01-06 23,일요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로안,건조,차대차,정면충돌,교차로운행방법위반,승용,남,45세,상해없음,자전거,남,65세,경상,0,0,1,0,3
ACCIDENT_00185,2019-01-06 23,일요일,기타,대구광역시 달서구 두류동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,20세,상해없음,이륜,남,53세,중상,0,1,0,0,5
ACCIDENT_00186,2019-01-07 02,월요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,사륜오토바이(ATV),남,56세,부상신고,0,0,0,1,1
ACCIDENT_00187,2019-01-07 05,월요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,화물,남,68세,상해없음,보행자,여,80세,사망,1,0,0,0,10
ACCIDENT_00188,2019-01-07 07,월요일,맑음,대구광역시 달서구 대천동,단일로 - 기타,건조,차대차,추돌,중앙선침범,승용,여,43세,상해없음,승용,여,55세,경상,0,0,2,0,6
ACCIDENT_00189,2019-01-07 07,월요일,맑음,대구광역시 중구 봉산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,41세,상해없음,자전거,남,74세,중상,0,1,0,0,5
ACCIDENT_00190,2019-01-07 07,월요일,맑음,대구광역시 달서구 이곡동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,45세,상해없음,승용,남,68세,중상,0,1,2,0,11
ACCIDENT_00191,2019-01-07 08,월요일,맑음,대구광역시 동구 괴전동,단일로 - 기타,건조,차량단독,공작물충돌,안전운전불이행,승용,남,69세,중상,,,,,0,1,0,0,5
ACCIDENT_00192,2019-01-07 08,월요일,맑음,대구광역시 북구 국우동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승합,남,46세,상해없음,승용,남,40세,경상,0,0,4,1,13
ACCIDENT_00193,2019-01-07 10,월요일,맑음,대구광역시 북구 대현동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,화물,남,54세,상해없음,승용,여,34세,경상,0,0,1,0,3
ACCIDENT_00194,2019-01-07 10,월요일,맑음,대구광역시 북구 복현동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,승용,여,42세,상해없음,보행자,여,26세,경상,0,0,1,0,3
ACCIDENT_00195,2019-01-07 10,월요일,맑음,대구광역시 북구 국우동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,88세,상해없음,승용,여,53세,경상,0,0,1,0,3
ACCIDENT_00196,2019-01-07 12,월요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,43세,상해없음,이륜,남,26세,경상,0,0,1,0,3
ACCIDENT_00197,2019-01-07 12,월요일,맑음,대구광역시 동구 율하동,단일로 - 기타,건조,차대차,기타,안전운전불이행,원동기,여,30세,경상,승용,남,24세,상해없음,0,0,1,0,3
ACCIDENT_00198,2019-01-07 12,월요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,60세,상해없음,승용,남,30세,경상,0,0,2,0,6
ACCIDENT_00199,2019-01-07 13,월요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,74세,상해없음,승용,여,45세,경상,0,0,1,0,3
ACCIDENT_00200,2019-01-07 13,월요일,맑음,대구광역시 달서구 대곡동,교차로 - 교차로부근,건조,차대사람,기타,안전운전불이행,승용,여,42세,상해없음,보행자,여,40세,경상,0,0,1,0,3
ACCIDENT_00201,2019-01-07 14,월요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,61세,상해없음,승용,남,42세,경상,0,0,1,0,3
ACCIDENT_00202,2019-01-07 15,월요일,맑음,대구광역시 중구 공평동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,62세,기타불명,승용,여,34세,경상,0,0,1,0,3
ACCIDENT_00203,2019-01-07 15,월요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,76세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00204,2019-01-07 15,월요일,맑음,대구광역시 북구 국우동,단일로 - 기타,건조,차대사람,기타,보행자보호의무위반,승합,남,60세,상해없음,보행자,여,78세,중상,0,1,0,0,5
ACCIDENT_00205,2019-01-07 16,월요일,맑음,대구광역시 동구 신암동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,29세,상해없음,이륜,남,72세,경상,0,0,1,0,3
