,ID,요일,기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연,월,일,시간,도시,구,동,도로형태1,도로형태2,설치개수,cnt,급지구분_1,급지구분_2,급지구분_3
123,ACCIDENT_00123,토요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,18세,상해없음,보행자,남,28세,부상신고,2019,1,5,0,대구광역시,중구,삼덕동1가,단일로,기타,90.0,,8.0,0.0,0.0
124,ACCIDENT_00124,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,32세,상해없음,승용,여,46세,경상,2019,1,5,1,대구광역시,서구,상리동,단일로,기타,,,,,
125,ACCIDENT_00125,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,58세,상해없음,승용,남,59세,경상,2019,1,5,4,대구광역시,수성구,수성동2가,교차로,교차로안,,,,,
126,ACCIDENT_00126,토요일,흐림,건조,차대차,측면충돌,신호위반,승용,남,45세,상해없음,승용,남,64세,경상,2019,1,5,4,대구광역시,달서구,두류동,교차로,교차로안,1290.0,,0.0,3.0,3.0
127,ACCIDENT_00127,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,75세,사망,화물,남,57세,경상,2019,1,5,8,대구광역시,동구,지묘동,기타,기타,169.0,,,,
128,ACCIDENT_00128,토요일,맑음,건조,차대차,기타,기타,화물,남,36세,상해없음,승용,남,51세,경상,2019,1,5,9,대구광역시,북구,팔달동,단일로,기타,131.0,1.0,0.0,0.0,1.0
129,ACCIDENT_00129,토요일,맑음,건조,차대차,측면충돌,직진우회전진행방해,승용,여,53세,부상신고,승용,여,51세,중상,2019,1,5,10,대구광역시,수성구,신매동,교차로,교차로안,,,,,
130,ACCIDENT_00130,토요일,맑음,건조,차대차,기타,불법유턴,승용,남,64세,상해없음,이륜,남,22세,경상,2019,1,5,11,대구광역시,북구,읍내동,단일로,기타,369.0,13.0,0.0,13.0,2.0
131,ACCIDENT_00131,토요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,57세,상해없음,승용,남,31세,경상,2019,1,5,12,대구광역시,수성구,삼덕동,교차로,교차로안,,,,,
132,ACCIDENT_00132,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,71세,상해없음,이륜,남,29세,경상,2019,1,5,12,대구광역시,북구,복현동,교차로,교차로안,534.0,11.0,0.0,9.0,5.0
133,ACCIDENT_00133,토요일,맑음,건조,차대차,기타,중앙선침범,자전거,남,41세,상해없음,이륜,남,63세,중상,2019,1,5,12,대구광역시,달서구,성당동,단일로,기타,46.0,,0.0,1.0,2.0
134,ACCIDENT_00134,토요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,46세,부상신고,승용,남,38세,중상,2019,1,5,13,대구광역시,수성구,범어동,단일로,기타,,,,,
135,ACCIDENT_00135,토요일,맑음,건조,차대사람,횡단중,안전운전불이행,승용,여,60세,상해없음,보행자,남,46세,경상,2019,1,5,13,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
136,ACCIDENT_00136,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,50세,부상신고,승용,남,44세,상해없음,2019,1,5,14,대구광역시,수성구,지산동,단일로,기타,,,,,
137,ACCIDENT_00137,토요일,맑음,건조,차대사람,기타,안전운전불이행,원동기,남,36세,상해없음,보행자,남,45세,경상,2019,1,5,15,대구광역시,북구,칠성동1가,단일로,기타,79.0,,11.0,0.0,0.0
138,ACCIDENT_00138,토요일,맑음,건조,차대사람,횡단중,안전운전불이행,이륜,남,24세,상해없음,보행자,여,55세,경상,2019,1,5,16,대구광역시,수성구,지산동,단일로,기타,,,,,
139,ACCIDENT_00139,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,27세,상해없음,이륜,남,34세,중상,2019,1,5,16,대구광역시,수성구,황금동,단일로,기타,,,,,
140,ACCIDENT_00140,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,28세,상해없음,이륜,남,27세,경상,2019,1,5,16,대구광역시,수성구,수성동3가,단일로,기타,,,,,
141,ACCIDENT_00141,토요일,맑음,건조,차량단독,기타,안전운전불이행,화물,남,68세,상해없음,,,,,2019,1,5,16,대구광역시,달성군,가창면,교차로,교차로안,1123.0,4.0,0.0,0.0,2.0
142,ACCIDENT_00142,토요일,맑음,건조,차대사람,보도통행중,보행자보호의무위반,화물,남,64세,상해없음,보행자,남,55세,중상,2019,1,5,16,대구광역시,서구,평리동,단일로,기타,,,,,
143,ACCIDENT_00143,토요일,맑음,건조,차대차,측면충돌,직진우회전진행방해,승용,남,45세,상해없음,자전거,여,62세,경상,2019,1,5,16,대구광역시,서구,비산동,교차로,교차로안,,,,,
144,ACCIDENT_00144,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,화물,남,68세,상해없음,승용,남,64세,중상,2019,1,5,17,대구광역시,동구,방촌동,단일로,기타,917.0,,0.0,0.0,2.0
145,ACCIDENT_00145,토요일,맑음,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,36세,경상,2019,1,5,17,대구광역시,북구,산격동,단일로,기타,968.0,8.0,0.0,29.0,13.0
146,ACCIDENT_00146,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,이륜,남,20세,부상신고,승용,남,42세,상해없음,2019,1,5,17,대구광역시,중구,덕산동,단일로,기타,13.0,1.0,,,
147,ACCIDENT_00147,토요일,맑음,건조,차대차,기타,차로위반,승용,남,60세,부상신고,승용,남,76세,경상,2019,1,5,17,대구광역시,북구,읍내동,교차로,교차로부근,369.0,13.0,0.0,13.0,2.0
148,ACCIDENT_00148,토요일,맑음,건조,차대사람,횡단중,보행자보호의무위반,승용,여,61세,상해없음,보행자,여,70세,경상,2019,1,5,18,대구광역시,동구,신암동,교차로,교차로횡단보도내,2057.0,,0.0,1.0,0.0
149,ACCIDENT_00149,토요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,54세,상해없음,이륜,남,30세,경상,2019,1,5,18,대구광역시,달성군,다사읍,단일로,기타,876.0,30.0,0.0,0.0,2.0
150,ACCIDENT_00150,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,38세,경상,승용,여,51세,경상,2019,1,5,18,대구광역시,북구,팔달동,단일로,기타,131.0,1.0,0.0,0.0,1.0
151,ACCIDENT_00151,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,화물,남,65세,상해없음,승용,남,52세,경상,2019,1,5,19,대구광역시,서구,이현동,교차로,교차로안,,,,,
152,ACCIDENT_00152,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,39세,상해없음,승용,남,41세,경상,2019,1,5,19,대구광역시,북구,팔달동,단일로,기타,131.0,1.0,0.0,0.0,1.0
153,ACCIDENT_00153,토요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,28세,상해없음,승용,남,54세,상해없음,2019,1,5,21,대구광역시,수성구,황금동,단일로,기타,,,,,
154,ACCIDENT_00154,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,69세,상해없음,승용,남,55세,경상,2019,1,5,21,대구광역시,달서구,월암동,교차로,교차로안,96.0,,0.0,0.0,8.0
155,ACCIDENT_00155,토요일,맑음,건조,차대사람,차도통행중,안전운전불이행,이륜,남,57세,상해없음,보행자,여,51세,경상,2019,1,5,21,대구광역시,달서구,이곡동,단일로,기타,404.0,,0.0,1.0,1.0
156,ACCIDENT_00156,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,33세,상해없음,이륜,남,33세,경상,2019,1,5,21,대구광역시,북구,읍내동,교차로,교차로부근,369.0,13.0,0.0,13.0,2.0
157,ACCIDENT_00157,토요일,맑음,건조,차대차,정면충돌,신호위반,승용,여,45세,상해없음,승용,여,62세,중상,2019,1,5,22,대구광역시,수성구,만촌동,교차로,교차로안,,,,,
158,ACCIDENT_00158,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,45세,상해없음,승용,남,41세,중상,2019,1,5,23,대구광역시,수성구,두산동,교차로,교차로부근,473.0,5.0,,,
159,ACCIDENT_00159,일요일,맑음,건조,차대차,측면충돌,차로위반,승용,남,47세,상해없음,이륜,남,18세,경상,2019,1,6,2,대구광역시,서구,비산동,단일로,기타,,,,,
160,ACCIDENT_00160,일요일,맑음,건조,차대차,측면충돌,기타,승용,남,24세,상해없음,승용,남,21세,상해없음,2019,1,6,3,대구광역시,달성군,현풍읍,교차로,교차로부근,,,,,
161,ACCIDENT_00161,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,33세,상해없음,승합,남,57세,경상,2019,1,6,6,대구광역시,달서구,신당동,단일로,기타,528.0,,0.0,3.0,3.0
162,ACCIDENT_00162,일요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,이륜,남,76세,경상,승용,남,48세,상해없음,2019,1,6,8,대구광역시,북구,칠성동1가,교차로,교차로안,79.0,,11.0,0.0,0.0
163,ACCIDENT_00163,일요일,맑음,건조,차대차,측면충돌,차로위반,승용,여,50세,상해없음,승용,여,32세,경상,2019,1,6,12,대구광역시,남구,대명동,교차로,교차로부근,5377.0,26.0,20.0,1.0,0.0
164,ACCIDENT_00164,일요일,맑음,건조,차대차,측면충돌,과속,이륜,남,52세,사망,특수,남,58세,상해없음,2019,1,6,12,대구광역시,달성군,구지면,교차로,교차로안,579.0,3.0,0.0,0.0,4.0
165,ACCIDENT_00165,일요일,맑음,건조,차대차,측면충돌,보행자보호의무위반,승용,남,70세,상해없음,승용,여,60세,상해없음,2019,1,6,12,대구광역시,중구,남산동,교차로,교차로횡단보도내,1474.0,9.0,12.0,0.0,0.0
166,ACCIDENT_00166,일요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,27세,상해없음,승용,여,42세,중상,2019,1,6,12,대구광역시,북구,매천동,단일로,기타,138.0,6.0,,,
167,ACCIDENT_00167,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,48세,상해없음,승용,남,27세,경상,2019,1,6,13,대구광역시,동구,신천동,단일로,기타,1032.0,,7.0,0.0,0.0
168,ACCIDENT_00168,일요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,58세,상해없음,승용,남,24세,경상,2019,1,6,13,대구광역시,달서구,송현동,단일로,기타,1365.0,,0.0,7.0,7.0
169,ACCIDENT_00169,일요일,맑음,건조,차대차,기타,안전운전불이행,승용,여,27세,상해없음,승용,여,24세,경상,2019,1,6,13,대구광역시,북구,고성동3가,단일로,기타,129.0,,6.0,0.0,0.0
170,ACCIDENT_00170,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,69세,상해없음,화물,남,40세,경상,2019,1,6,14,대구광역시,남구,봉덕동,단일로,기타,1424.0,8.0,9.0,3.0,0.0
171,ACCIDENT_00171,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,40세,상해없음,자전거,여,59세,중상,2019,1,6,14,대구광역시,달서구,송현동,교차로,교차로횡단보도내,1365.0,,0.0,7.0,7.0
172,ACCIDENT_00172,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,22세,상해없음,이륜,남,79세,경상,2019,1,6,14,대구광역시,북구,칠성동2가,단일로,기타,268.0,4.0,20.0,0.0,0.0
173,ACCIDENT_00173,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,30세,상해없음,이륜,남,63세,중상,2019,1,6,15,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
174,ACCIDENT_00174,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,여,54세,상해없음,승용,남,54세,경상,2019,1,6,15,대구광역시,북구,산격동,교차로,교차로안,968.0,8.0,0.0,29.0,13.0
175,ACCIDENT_00175,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,여,31세,상해없음,승용,여,63세,경상,2019,1,6,16,대구광역시,달서구,월성동,교차로,교차로부근,164.0,,0.0,1.0,0.0
176,ACCIDENT_00176,일요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,26세,부상신고,승용,남,57세,중상,2019,1,6,17,대구광역시,중구,공평동,단일로,기타,71.0,,4.0,0.0,0.0
177,ACCIDENT_00177,일요일,맑음,건조,차대차,추돌,안전운전불이행,화물,남,43세,상해없음,이륜,남,21세,경상,2019,1,6,18,대구광역시,달서구,감삼동,단일로,기타,932.0,,0.0,1.0,3.0
178,ACCIDENT_00178,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,29세,상해없음,이륜,남,38세,중상,2019,1,6,18,대구광역시,북구,읍내동,교차로,교차로안,369.0,13.0,0.0,13.0,2.0
179,ACCIDENT_00179,일요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,69세,상해없음,이륜,남,17세,경상,2019,1,6,19,대구광역시,수성구,범어동,교차로,교차로부근,,,,,
180,ACCIDENT_00180,일요일,맑음,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,여,54세,상해없음,보행자,남,59세,중상,2019,1,6,20,대구광역시,서구,평리동,교차로,교차로부근,,,,,
181,ACCIDENT_00181,일요일,맑음,건조,차대차,측면충돌,안전거리미확보,이륜,남,17세,경상,승용,여,51세,상해없음,2019,1,6,21,대구광역시,북구,칠성동2가,교차로,교차로부근,268.0,4.0,20.0,0.0,0.0
182,ACCIDENT_00182,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,30세,부상신고,승용,남,46세,상해없음,2019,1,6,23,대구광역시,수성구,만촌동,교차로,교차로부근,,,,,
183,ACCIDENT_00183,일요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,60세,상해없음,보행자,남,19세,경상,2019,1,6,23,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
184,ACCIDENT_00184,일요일,맑음,건조,차대차,정면충돌,교차로운행방법위반,승용,남,45세,상해없음,자전거,남,65세,경상,2019,1,6,23,대구광역시,달서구,상인동,교차로,교차로안,843.0,,0.0,0.0,5.0
185,ACCIDENT_00185,일요일,기타,건조,차대차,기타,안전운전불이행,승용,여,20세,상해없음,이륜,남,53세,중상,2019,1,6,23,대구광역시,달서구,두류동,단일로,기타,1290.0,,0.0,3.0,3.0
186,ACCIDENT_00186,월요일,맑음,건조,차대차,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,사륜오토바이(ATV),남,56세,부상신고,2019,1,7,2,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
187,ACCIDENT_00187,월요일,맑음,건조,차대사람,횡단중,안전운전불이행,화물,남,68세,상해없음,보행자,여,80세,사망,2019,1,7,5,대구광역시,수성구,만촌동,단일로,기타,,,,,
188,ACCIDENT_00188,월요일,맑음,건조,차대차,추돌,중앙선침범,승용,여,43세,상해없음,승용,여,55세,경상,2019,1,7,7,대구광역시,달서구,대천동,단일로,기타,108.0,,,,
189,ACCIDENT_00189,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,41세,상해없음,자전거,남,74세,중상,2019,1,7,7,대구광역시,중구,봉산동,교차로,교차로안,214.0,2.0,11.0,0.0,0.0
190,ACCIDENT_00190,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,45세,상해없음,승용,남,68세,중상,2019,1,7,7,대구광역시,달서구,이곡동,교차로,교차로부근,404.0,,0.0,1.0,1.0
191,ACCIDENT_00191,월요일,맑음,건조,차량단독,공작물충돌,안전운전불이행,승용,남,69세,중상,,,,,2019,1,7,8,대구광역시,동구,괴전동,단일로,기타,98.0,,,,
192,ACCIDENT_00192,월요일,맑음,건조,차대차,기타,안전거리미확보,승합,남,46세,상해없음,승용,남,40세,경상,2019,1,7,8,대구광역시,북구,국우동,단일로,기타,174.0,6.0,,,
193,ACCIDENT_00193,월요일,맑음,건조,차대차,측면충돌,안전거리미확보,화물,남,54세,상해없음,승용,여,34세,경상,2019,1,7,10,대구광역시,북구,대현동,단일로,기타,332.0,5.0,8.0,9.0,0.0
194,ACCIDENT_00194,월요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,42세,상해없음,보행자,여,26세,경상,2019,1,7,10,대구광역시,북구,복현동,교차로,교차로안,534.0,11.0,0.0,9.0,5.0
195,ACCIDENT_00195,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,88세,상해없음,승용,여,53세,경상,2019,1,7,10,대구광역시,북구,국우동,단일로,기타,174.0,6.0,,,
196,ACCIDENT_00196,월요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,43세,상해없음,이륜,남,26세,경상,2019,1,7,12,대구광역시,남구,봉덕동,교차로,교차로안,1424.0,8.0,9.0,3.0,0.0
197,ACCIDENT_00197,월요일,맑음,건조,차대차,기타,안전운전불이행,원동기,여,30세,경상,승용,남,24세,상해없음,2019,1,7,12,대구광역시,동구,율하동,단일로,기타,407.0,,0.0,0.0,4.0
198,ACCIDENT_00198,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,여,60세,상해없음,승용,남,30세,경상,2019,1,7,12,대구광역시,달서구,상인동,단일로,기타,843.0,,0.0,0.0,5.0
199,ACCIDENT_00199,월요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,74세,상해없음,승용,여,45세,경상,2019,1,7,13,대구광역시,수성구,황금동,단일로,기타,,,,,
200,ACCIDENT_00200,월요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,42세,상해없음,보행자,여,40세,경상,2019,1,7,13,대구광역시,달서구,대곡동,교차로,교차로부근,136.0,,,,
